DATE (MM/DD/YYYY)_MST,Global CMP22 (vent/cor) [W/m^2],POA 40-South CMP11 [W/m^2],Deck Dry Bulb Temp [deg C],Avg Wind Speed @ 19ft [m/s]
2019-03-10 06:08:00,0.243905,-1.7376200000000002,-4.058,0.0
2019-03-10 06:09:00,0.362342,-1.54456,-4.059,0.0
2019-03-10 06:10:00,0.555998,-1.28391,-4.0760000000000005,0.0
2019-03-10 06:11:00,0.773609,-1.0281,-4.124,0.0
2019-03-10 06:12:00,1.00206,-0.8253809999999999,-4.159,0.0
2019-03-10 06:13:00,1.2258,-0.641965,-4.1739999999999995,0.0
2019-03-10 06:14:00,1.5023600000000001,-0.501985,-4.191,0.0
2019-03-10 06:15:00,1.78582,-0.275127,-4.183,0.0
2019-03-10 06:16:00,2.1693,-0.009654000000000001,-4.195,0.0
2019-03-10 06:17:00,2.66155,0.477854,-4.205,0.0
2019-03-10 06:18:00,3.13137,0.9894940000000001,-4.203,0.0
2019-03-10 06:19:00,3.66402,1.43839,-4.223,0.0
2019-03-10 06:20:00,4.12611,1.9452099999999999,-4.22,0.0
2019-03-10 06:21:00,4.49273,2.47617,-4.22,0.0
2019-03-10 06:22:00,4.79651,3.03126,-4.223,0.0
2019-03-10 06:23:00,5.2106,3.5911800000000005,-4.223,0.457
2019-03-10 06:24:00,5.7778599999999996,4.20902,-4.221,0.84
2019-03-10 06:25:00,6.5298,4.90409,-4.221,1.175
2019-03-10 06:26:00,7.4477199999999995,5.81637,-4.237,1.375
2019-03-10 06:27:00,8.530560000000001,7.02309,-4.252,1.425
2019-03-10 06:28:00,9.885489999999999,8.63527,-4.26,1.4880000000000002
2019-03-10 06:29:00,12.5102,13.076,-4.255,1.3630000000000002
2019-03-10 06:30:00,15.9173,19.8433,-4.243,1.188
2019-03-10 06:31:00,17.9327,22.556,-4.2410000000000005,1.188
2019-03-10 06:32:00,21.1481,27.4505,-4.243,1.275
2019-03-10 06:33:00,26.6865,39.1798,-4.2669999999999995,1.3630000000000002
2019-03-10 06:34:00,29.8134,45.7685,-4.256,1.4380000000000002
2019-03-10 06:35:00,30.3672,46.0534,-4.274,1.4380000000000002
2019-03-10 06:36:00,26.0419,34.2082,-4.284,1.463
2019-03-10 06:37:00,28.0106,36.8824,-4.295,1.45
2019-03-10 06:38:00,35.8104,53.8199,-4.272,1.3630000000000002
2019-03-10 06:39:00,40.6016,63.406,-4.238,1.263
2019-03-10 06:40:00,44.1728,69.6956,-4.216,1.475
2019-03-10 06:41:00,46.7143,73.2433,-4.1819999999999995,1.6380000000000001
2019-03-10 06:42:00,49.5098,77.2303,-4.069,1.875
2019-03-10 06:43:00,52.5735,81.7723,-4.0,1.963
2019-03-10 06:44:00,47.6922,70.0095,-3.9560000000000004,1.913
2019-03-10 06:45:00,45.2929,62.1463,-3.9219999999999997,2.15
2019-03-10 06:46:00,58.585,88.3467,-3.891,2.3
2019-03-10 06:47:00,65.4312,101.307,-3.8510000000000004,2.075
2019-03-10 06:48:00,66.1084,101.292,-3.7969999999999997,2.525
2019-03-10 06:49:00,60.8881,90.2528,-3.773,2.713
2019-03-10 06:50:00,53.5126,74.6423,-3.758,2.7880000000000003
2019-03-10 06:51:00,54.3655,74.5986,-3.753,2.5
2019-03-10 06:52:00,72.2129,109.124,-3.7560000000000002,2.2880000000000003
2019-03-10 06:53:00,78.5017,120.322,-3.75,2.3
2019-03-10 06:54:00,81.1512,124.20200000000001,-3.735,2.375
2019-03-10 06:55:00,88.6905,137.58100000000002,-3.72,2.5
2019-03-10 06:56:00,92.0864,143.175,-3.687,2.175
2019-03-10 06:57:00,93.7182,145.661,-3.61,2.213
2019-03-10 06:58:00,96.3124,149.99,-3.5580000000000003,1.9380000000000002
2019-03-10 06:59:00,99.6138,155.546,-3.5210000000000004,2.05
2019-03-10 07:00:00,103.085,161.57299999999998,-3.486,1.8630000000000002
2019-03-10 07:01:00,106.29899999999999,166.66400000000002,-3.464,1.9
2019-03-10 07:02:00,109.615,171.92,-3.443,2.35
2019-03-10 07:03:00,113.132,177.48,-3.387,1.95
2019-03-10 07:04:00,116.346,182.227,-3.322,1.775
2019-03-10 07:05:00,119.635,187.265,-3.272,1.963
2019-03-10 07:06:00,123.485,192.97299999999998,-3.238,1.9
2019-03-10 07:07:00,126.995,197.891,-3.214,2.075
2019-03-10 07:08:00,130.144,202.47,-3.1889999999999996,1.713
2019-03-10 07:09:00,133.457,207.685,-3.145,1.525
2019-03-10 07:10:00,136.517,212.53,-3.088,1.6130000000000002
2019-03-10 07:11:00,139.64,217.296,-3.0389999999999997,1.6880000000000002
2019-03-10 07:12:00,142.80200000000002,222.265,-3.0180000000000002,1.6380000000000001
2019-03-10 07:13:00,146.283,227.42700000000002,-3.0010000000000003,1.6130000000000002
2019-03-10 07:14:00,149.792,232.571,-2.977,1.4880000000000002
2019-03-10 07:15:00,153.41899999999998,237.90599999999998,-2.9210000000000003,1.663
2019-03-10 07:16:00,156.94899999999998,243.00599999999997,-2.842,1.475
2019-03-10 07:17:00,160.115,247.898,-2.77,1.6380000000000001
2019-03-10 07:18:00,163.16,252.606,-2.7230000000000003,1.238
2019-03-10 07:19:00,166.929,258.192,-2.6510000000000002,1.3
2019-03-10 07:20:00,170.055,262.512,-2.5380000000000003,0.9279999999999999
2019-03-10 07:21:00,170.96,263.687,-2.488,0.295
2019-03-10 07:22:00,175.628,269.992,-2.344,0.175
2019-03-10 07:23:00,163.656,248.97799999999998,-2.182,0.49200000000000005
2019-03-10 07:24:00,137.97799999999998,204.77200000000002,-1.999,0.552
2019-03-10 07:25:00,152.803,225.641,-1.8530000000000002,0.35
2019-03-10 07:26:00,155.578,231.84900000000002,-1.787,0.0
2019-03-10 07:27:00,171.11900000000003,256.934,-1.699,0.0
2019-03-10 07:28:00,182.68200000000002,274.93,-1.4480000000000002,0.0
2019-03-10 07:29:00,184.014,275.599,-1.206,0.0
2019-03-10 07:30:00,196.287,297.783,-0.96,0.0
2019-03-10 07:31:00,203.918,309.825,-0.7140000000000001,0.0
2019-03-10 07:32:00,198.234,300.66200000000003,-0.436,0.14300000000000002
2019-03-10 07:33:00,210.09900000000002,317.687,-0.237,0.452
2019-03-10 07:34:00,216.12099999999998,327.272,-0.066,0.903
2019-03-10 07:35:00,202.949,303.361,0.017,1.4880000000000002
2019-03-10 07:36:00,218.09900000000002,328.88699999999994,0.067,0.525
2019-03-10 07:37:00,203.976,307.311,0.11699999999999999,1.125
2019-03-10 07:38:00,183.465,270.724,0.16699999999999998,0.045
2019-03-10 07:39:00,216.231,323.584,0.151,0.307
2019-03-10 07:40:00,236.574,355.866,0.21899999999999997,0.495
2019-03-10 07:41:00,242.49200000000002,365.102,0.27699999999999997,0.153
2019-03-10 07:42:00,245.49200000000002,368.80800000000005,0.45899999999999996,1.088
2019-03-10 07:43:00,248.75,373.093,0.589,0.34
2019-03-10 07:44:00,252.364,377.94199999999995,0.66,0.89
2019-03-10 07:45:00,255.96,383.11300000000006,0.633,0.877
2019-03-10 07:46:00,259.66700000000003,388.161,0.613,1.275
2019-03-10 07:47:00,263.317,393.218,0.56,1.6130000000000002
2019-03-10 07:48:00,266.824,398.344,0.531,1.475
2019-03-10 07:49:00,270.269,403.319,0.435,1.155
2019-03-10 07:50:00,273.546,408.11199999999997,0.295,0.78
2019-03-10 07:51:00,276.899,413.168,0.3,0.5670000000000001
2019-03-10 07:52:00,280.616,418.596,0.345,1.163
2019-03-10 07:53:00,284.657,424.215,0.381,1.028
2019-03-10 07:54:00,288.54200000000003,429.406,0.341,0.863
2019-03-10 07:55:00,292.756,435.153,0.294,1.3880000000000001
2019-03-10 07:56:00,297.079,441.077,0.262,1.3630000000000002
2019-03-10 07:57:00,300.79400000000004,446.152,0.095,0.78
2019-03-10 07:58:00,304.176,450.662,0.099,1.058
2019-03-10 07:59:00,307.149,455.38,0.209,0.52
2019-03-10 08:00:00,310.074,459.533,0.183,1.338
2019-03-10 08:01:00,312.51,462.973,0.287,1.218
2019-03-10 08:02:00,315.457,467.44800000000004,0.473,0.528
2019-03-10 08:03:00,318.497,471.957,0.56,1.5930000000000002
2019-03-10 08:04:00,321.723,476.36800000000005,0.725,1.3530000000000002
2019-03-10 08:05:00,324.823,480.88599999999997,0.716,1.453
2019-03-10 08:06:00,328.369,486.37699999999995,0.7559999999999999,1.5930000000000002
2019-03-10 08:07:00,331.82199999999995,491.495,0.8690000000000001,1.65
2019-03-10 08:08:00,335.343,496.466,0.84,0.5720000000000001
2019-03-10 08:09:00,338.88699999999994,501.30400000000003,0.841,0.115
2019-03-10 08:10:00,342.29699999999997,506.56699999999995,0.951,0.58
2019-03-10 08:11:00,345.755,511.337,1.094,1.28
2019-03-10 08:12:00,348.902,515.378,1.143,0.855
2019-03-10 08:13:00,351.869,519.651,1.077,0.462
2019-03-10 08:14:00,355.199,524.261,0.9940000000000001,0.213
2019-03-10 08:15:00,358.621,528.726,0.871,1.11
2019-03-10 08:16:00,361.9,533.778,0.797,0.315
2019-03-10 08:17:00,365.47900000000004,538.591,0.653,0.035
2019-03-10 08:18:00,368.842,542.92,0.843,0.755
2019-03-10 08:19:00,372.29900000000004,547.554,1.1059999999999999,1.275
2019-03-10 08:20:00,375.793,552.281,1.115,0.99
2019-03-10 08:21:00,379.30300000000005,556.999,1.043,0.995
2019-03-10 08:22:00,382.782,561.58,1.234,0.8170000000000001
2019-03-10 08:23:00,386.10400000000004,566.332,1.3230000000000002,1.455
2019-03-10 08:24:00,389.621,570.939,1.295,1.825
2019-03-10 08:25:00,393.04699999999997,575.929,1.062,0.44
2019-03-10 08:26:00,396.34,580.138,1.0390000000000001,0.755
2019-03-10 08:27:00,399.68800000000005,585.351,1.156,1.103
2019-03-10 08:28:00,403.14300000000003,589.904,1.28,0.993
2019-03-10 08:29:00,406.621,594.948,1.364,0.815
2019-03-10 08:30:00,409.895,599.123,1.5319999999999998,1.5630000000000002
2019-03-10 08:31:00,413.10400000000004,603.3330000000001,1.645,1.175
2019-03-10 08:32:00,415.95099999999996,607.509,1.6380000000000001,0.32
2019-03-10 08:33:00,419.149,611.823,1.6130000000000002,1.625
2019-03-10 08:34:00,422.38800000000003,616.529,1.5730000000000002,0.19
2019-03-10 08:35:00,425.455,620.72,1.4980000000000002,0.105
2019-03-10 08:36:00,428.647,625.121,1.4780000000000002,0.092
2019-03-10 08:37:00,431.2,628.646,1.4509999999999998,0.387
2019-03-10 08:38:00,433.917,632.444,1.4669999999999999,0.53
2019-03-10 08:39:00,437.019,636.77,1.516,0.0
2019-03-10 08:40:00,440.374,641.03,1.65,0.667
2019-03-10 08:41:00,443.858,645.4630000000001,1.8090000000000002,0.9129999999999999
2019-03-10 08:42:00,447.421,649.422,1.93,1.24
2019-03-10 08:43:00,450.97900000000004,653.81,1.819,1.195
2019-03-10 08:44:00,454.26,658.534,1.5190000000000001,1.65
2019-03-10 08:45:00,457.57,662.545,1.246,0.68
2019-03-10 08:46:00,460.842,667.326,1.188,0.5820000000000001
2019-03-10 08:47:00,463.911,671.7689999999999,1.222,0.297
2019-03-10 08:48:00,466.996,675.923,1.324,0.993
2019-03-10 08:49:00,470.00300000000004,680.22,1.379,0.23199999999999998
2019-03-10 08:50:00,473.20599999999996,684.36,1.128,0.5670000000000001
2019-03-10 08:51:00,475.986,688.564,0.8420000000000001,0.938
2019-03-10 08:52:00,478.904,692.63,0.5770000000000001,1.238
2019-03-10 08:53:00,481.76199999999994,696.535,0.354,1.0
2019-03-10 08:54:00,485.043,700.585,0.315,0.28
2019-03-10 08:55:00,488.19800000000004,704.696,0.597,1.015
2019-03-10 08:56:00,491.333,708.427,0.9620000000000001,0.485
2019-03-10 08:57:00,494.68,713.2710000000001,1.421,0.55
2019-03-10 08:58:00,498.024,717.795,1.7519999999999998,1.053
2019-03-10 08:59:00,501.25800000000004,721.815,1.804,1.288
2019-03-10 09:00:00,503.894,726.1010000000001,1.7009999999999998,0.49200000000000005
2019-03-10 09:01:00,506.621,729.686,1.399,0.622
2019-03-10 09:02:00,509.527,733.695,1.1,0.07
2019-03-10 09:03:00,512.242,737.377,1.162,0.0
2019-03-10 09:04:00,515.275,741.643,1.476,0.188
2019-03-10 09:05:00,518.033,745.585,1.5730000000000002,0.0
2019-03-10 09:06:00,521.136,749.2389999999999,1.575,0.233
2019-03-10 09:07:00,523.8380000000001,752.932,1.8159999999999998,0.325
2019-03-10 09:08:00,526.878,757.194,2.036,1.475
2019-03-10 09:09:00,529.943,761.0889999999999,2.02,0.667
2019-03-10 09:10:00,532.689,764.408,1.868,0.695
2019-03-10 09:11:00,535.4019999999999,768.3860000000001,1.7519999999999998,0.775
2019-03-10 09:12:00,538.057,772.205,1.695,0.105
2019-03-10 09:13:00,540.4730000000001,775.255,1.705,0.0
2019-03-10 09:14:00,543.41,778.336,2.003,0.0
2019-03-10 09:15:00,546.121,781.971,2.474,0.0
2019-03-10 09:16:00,549.158,785.159,2.8930000000000002,0.36200000000000004
2019-03-10 09:17:00,552.377,789.198,3.1719999999999997,1.103
2019-03-10 09:18:00,555.643,793.967,3.4789999999999996,1.073
2019-03-10 09:19:00,558.688,798.355,3.656,1.465
2019-03-10 09:20:00,561.567,802.317,3.8160000000000003,0.525
2019-03-10 09:21:00,564.314,805.721,3.91,1.5130000000000001
2019-03-10 09:22:00,566.972,809.678,4.018,1.24
2019-03-10 09:23:00,569.805,813.737,3.875,0.365
2019-03-10 09:24:00,572.214,817.3639999999999,3.4,0.355
2019-03-10 09:25:00,574.564,820.8580000000001,3.0980000000000003,0.617
2019-03-10 09:26:00,577.178,823.9639999999999,3.188,1.028
2019-03-10 09:27:00,579.826,827.202,3.342,2.113
2019-03-10 09:28:00,582.571,830.942,3.0269999999999997,2.363
2019-03-10 09:29:00,585.46,835.1510000000001,2.1959999999999997,1.4
2019-03-10 09:30:00,588.146,838.721,1.837,2.3
2019-03-10 09:31:00,590.63,842.221,1.651,2.05
2019-03-10 09:32:00,593.308,846.038,1.431,2.25
2019-03-10 09:33:00,595.87,849.801,1.4769999999999999,2.113
2019-03-10 09:34:00,598.572,853.0360000000001,1.423,2.238
2019-03-10 09:35:00,601.158,856.7460000000001,1.4040000000000001,2.375
2019-03-10 09:36:00,603.768,860.409,1.3780000000000001,1.068
2019-03-10 09:37:00,606.0369999999999,863.7080000000001,1.325,1.9380000000000002
2019-03-10 09:38:00,608.707,866.7289999999999,1.148,2.55
2019-03-10 09:39:00,611.045,869.4760000000001,1.057,2.463
2019-03-10 09:40:00,613.349,872.5039999999999,1.2309999999999999,2.7
2019-03-10 09:41:00,615.763,876.278,1.3030000000000002,2.088
2019-03-10 09:42:00,618.285,879.666,1.24,2.1630000000000003
2019-03-10 09:43:00,620.7719999999999,882.909,1.12,2.875
2019-03-10 09:44:00,623.529,886.398,1.122,2.2880000000000003
2019-03-10 09:45:00,625.861,889.94,1.102,2.938
2019-03-10 09:46:00,628.375,893.495,1.022,2.05
2019-03-10 09:47:00,630.865,896.9989999999999,0.996,2.0
2019-03-10 09:48:00,633.252,900.313,1.093,1.5130000000000001
2019-03-10 09:49:00,635.862,903.459,1.17,1.875
2019-03-10 09:50:00,638.12,907.178,1.2670000000000001,1.35
2019-03-10 09:51:00,640.547,910.568,1.298,0.7070000000000001
2019-03-10 09:52:00,642.4540000000001,912.9760000000001,1.38,1.5130000000000001
2019-03-10 09:53:00,644.507,915.3510000000001,1.517,0.86
2019-03-10 09:54:00,646.476,918.052,1.554,0.687
2019-03-10 09:55:00,648.875,921.39,1.656,1.6280000000000001
2019-03-10 09:56:00,651.184,924.0160000000001,1.5290000000000001,0.547
2019-03-10 09:57:00,653.385,927.082,1.499,1.525
2019-03-10 09:58:00,655.5110000000001,930.5160000000001,1.527,1.475
2019-03-10 09:59:00,657.5169999999999,933.029,1.43,1.105
2019-03-10 10:00:00,659.975,936.827,1.4080000000000001,2.525
2019-03-10 10:01:00,662.1339999999999,940.08,1.476,2.138
2019-03-10 10:02:00,664.488,943.058,1.713,1.925
2019-03-10 10:03:00,666.83,945.7310000000001,1.9569999999999999,1.5630000000000002
2019-03-10 10:04:00,668.663,948.9110000000001,1.931,1.278
2019-03-10 10:05:00,670.748,951.5369999999999,1.952,1.625
2019-03-10 10:06:00,673.279,955.2660000000001,1.9340000000000002,0.54
2019-03-10 10:07:00,675.0989999999999,958.4960000000001,1.913,0.687
2019-03-10 10:08:00,677.209,960.8839999999999,2.03,2.063
2019-03-10 10:09:00,679.6210000000001,963.813,2.045,2.325
2019-03-10 10:10:00,681.7260000000001,966.822,2.206,1.825
2019-03-10 10:11:00,683.659,969.5939999999999,2.356,1.413
2019-03-10 10:12:00,685.5160000000001,972.395,2.354,1.2
2019-03-10 10:13:00,687.3439999999999,973.97,2.263,1.075
2019-03-10 10:14:00,689.62,976.534,2.325,0.225
2019-03-10 10:15:00,691.2389999999999,978.801,2.677,0.705
2019-03-10 10:16:00,693.6460000000001,982.3989999999999,2.833,1.9880000000000002
2019-03-10 10:17:00,695.625,985.306,2.679,1.515
2019-03-10 10:18:00,697.77,988.8960000000001,2.585,1.048
2019-03-10 10:19:00,699.79,991.551,2.56,2.0
2019-03-10 10:20:00,701.2719999999999,994.265,2.438,1.538
2019-03-10 10:21:00,703.39,996.297,2.437,1.675
2019-03-10 10:22:00,704.784,998.96,2.484,1.75
2019-03-10 10:23:00,706.148,1001.12,2.659,1.55
2019-03-10 10:24:00,708.3539999999999,1004.75,2.841,2.688
2019-03-10 10:25:00,710.3639999999999,1007.4,2.873,2.438
2019-03-10 10:26:00,712.018,1009.56,2.7739999999999996,2.213
2019-03-10 10:27:00,713.997,1011.81,2.698,2.25
2019-03-10 10:28:00,716.302,1014.96,2.676,1.713
2019-03-10 10:29:00,718.721,1017.76,2.64,1.825
2019-03-10 10:30:00,721.687,1021.33,2.596,1.9
2019-03-10 10:31:00,724.459,1024.26,2.6,1.588
2019-03-10 10:32:00,726.8860000000001,1028.14,2.47,1.2930000000000001
2019-03-10 10:33:00,729.927,1030.77,2.563,2.1630000000000003
2019-03-10 10:34:00,733.2810000000001,1034.85,2.654,1.963
2019-03-10 10:35:00,737.078,1040.07,2.613,1.65
2019-03-10 10:36:00,742.439,1046.3,2.6860000000000004,1.6130000000000002
2019-03-10 10:37:00,749.185,1053.91,2.878,1.3880000000000001
2019-03-10 10:38:00,755.145,1059.79,3.003,1.375
2019-03-10 10:39:00,759.273,1064.94,3.159,0.965
2019-03-10 10:40:00,760.3760000000001,1064.65,3.234,1.625
2019-03-10 10:41:00,757.414,1061.87,3.23,1.6130000000000002
2019-03-10 10:42:00,752.8430000000001,1058.51,3.332,1.7380000000000002
2019-03-10 10:43:00,749.068,1055.86,3.4,1.538
2019-03-10 10:44:00,748.2330000000001,1055.74,3.508,2.238
2019-03-10 10:45:00,748.7080000000001,1057.59,3.378,1.925
2019-03-10 10:46:00,750.398,1059.48,3.253,0.893
2019-03-10 10:47:00,752.745,1062.69,3.264,0.42200000000000004
2019-03-10 10:48:00,755.613,1065.73,3.339,0.87
2019-03-10 10:49:00,757.307,1067.76,3.388,1.5
2019-03-10 10:50:00,758.375,1068.7,3.318,1.6130000000000002
2019-03-10 10:51:00,761.09,1072.22,3.125,1.65
2019-03-10 10:52:00,761.368,1072.7,3.054,3.175
2019-03-10 10:53:00,761.186,1072.62,2.957,3.1
2019-03-10 10:54:00,759.8380000000001,1071.38,2.883,2.625
2019-03-10 10:55:00,758.447,1070.11,2.8689999999999998,2.213
2019-03-10 10:56:00,760.722,1074.02,2.88,1.3880000000000001
2019-03-10 10:57:00,760.0139999999999,1072.75,2.9210000000000003,2.625
2019-03-10 10:58:00,762.938,1077.2,2.76,1.04
2019-03-10 10:59:00,763.7260000000001,1078.42,2.7030000000000003,0.23800000000000002
2019-03-10 11:00:00,764.6189999999999,1079.8,2.949,0.335
2019-03-10 11:01:00,765.4830000000001,1080.45,3.2889999999999997,0.49
2019-03-10 11:02:00,767.067,1082.81,3.551,1.975
2019-03-10 11:03:00,768.2610000000001,1085.03,3.622,1.6130000000000002
2019-03-10 11:04:00,769.828,1086.77,3.609,2.318
2019-03-10 11:05:00,771.4810000000001,1088.85,3.502,2.65
2019-03-10 11:06:00,772.972,1090.89,3.404,2.138
2019-03-10 11:07:00,774.047,1092.73,3.3789999999999996,1.575
2019-03-10 11:08:00,775.072,1093.98,3.5239999999999996,0.893
2019-03-10 11:09:00,776.294,1095.6,3.68,1.19
2019-03-10 11:10:00,776.935,1095.92,3.8789999999999996,1.6
2019-03-10 11:11:00,777.699,1097.18,4.12,1.7
2019-03-10 11:12:00,778.6110000000001,1097.7,4.361000000000001,1.8
2019-03-10 11:13:00,779.801,1098.74,4.771,1.788
2019-03-10 11:14:00,781.556,1102.27,5.091,0.68
2019-03-10 11:15:00,782.808,1103.58,5.192,0.69
2019-03-10 11:16:00,784.023,1104.79,5.43,0.94
2019-03-10 11:17:00,784.9680000000001,1106.09,5.843999999999999,1.463
2019-03-10 11:18:00,785.8430000000001,1107.99,6.142,1.4380000000000002
2019-03-10 11:19:00,787.914,1109.49,6.178,1.433
2019-03-10 11:20:00,789.847,1111.89,6.037999999999999,1.4580000000000002
2019-03-10 11:21:00,790.909,1112.03,5.941,2.215
2019-03-10 11:22:00,791.887,1113.73,5.75,0.445
2019-03-10 11:23:00,793.23,1114.29,5.492000000000001,1.85
2019-03-10 11:24:00,794.921,1115.58,5.2860000000000005,2.4130000000000003
2019-03-10 11:25:00,796.155,1117.5,4.995,1.308
2019-03-10 11:26:00,797.543,1119.54,5.031000000000001,1.705
2019-03-10 11:27:00,798.395,1120.66,5.098,2.175
2019-03-10 11:28:00,799.0930000000001,1121.47,4.973,2.563
2019-03-10 11:29:00,799.9780000000001,1122.24,4.994,2.563
2019-03-10 11:30:00,800.9680000000001,1123.23,4.9639999999999995,1.6030000000000002
2019-03-10 11:31:00,800.94,1123.41,5.114,0.877
2019-03-10 11:32:00,800.184,1122.61,5.42,0.988
2019-03-10 11:33:00,800.7639999999999,1122.68,5.696000000000001,2.313
2019-03-10 11:34:00,802.185,1124.07,5.776,2.125
2019-03-10 11:35:00,802.82,1124.22,5.5729999999999995,1.6130000000000002
2019-03-10 11:36:00,804.617,1126.97,5.428999999999999,1.4
2019-03-10 11:37:00,805.472,1128.93,5.4239999999999995,1.665
2019-03-10 11:38:00,806.2230000000001,1130.53,5.431,1.9880000000000002
2019-03-10 11:39:00,806.32,1130.21,5.18,2.488
2019-03-10 11:40:00,805.9730000000001,1130.54,4.825,2.675
2019-03-10 11:41:00,804.691,1128.18,4.6530000000000005,3.088
2019-03-10 11:42:00,805.34,1127.93,4.671,2.838
2019-03-10 11:43:00,807.2660000000001,1131.3,4.699,2.813
2019-03-10 11:44:00,807.3580000000001,1131.94,4.841,2.95
2019-03-10 11:45:00,807.418,1132.13,4.962,2.863
2019-03-10 11:46:00,808.258,1133.28,4.922,1.875
2019-03-10 11:47:00,809.49,1134.75,4.717,2.75
2019-03-10 11:48:00,809.3639999999999,1134.02,4.602,2.863
2019-03-10 11:49:00,810.4169999999999,1135.0,4.42,1.9
2019-03-10 11:50:00,810.699,1134.19,4.438,1.6880000000000002
2019-03-10 11:51:00,809.257,1132.52,4.66,2.638
2019-03-10 11:52:00,808.191,1130.23,4.967,3.513
2019-03-10 11:53:00,809.655,1131.87,5.06,3.813
2019-03-10 11:54:00,811.945,1135.59,5.1610000000000005,3.9130000000000003
2019-03-10 11:55:00,811.48,1135.14,5.242000000000001,3.838
2019-03-10 11:56:00,810.451,1132.52,5.255,3.375
2019-03-10 11:57:00,810.789,1132.87,5.197,2.9
2019-03-10 11:58:00,809.948,1133.02,5.104,2.1630000000000003
2019-03-10 11:59:00,809.378,1133.07,5.086,1.925
2019-03-10 12:00:00,811.138,1135.58,5.096,3.0380000000000003
2019-03-10 12:01:00,811.313,1137.08,5.081,3.213
2019-03-10 12:02:00,813.923,1140.68,5.188,3.987
2019-03-10 12:03:00,809.164,1134.86,5.172000000000001,3.35
2019-03-10 12:04:00,808.2439999999999,1133.23,5.1979999999999995,2.4130000000000003
2019-03-10 12:05:00,809.567,1134.8,5.547000000000001,2.15
2019-03-10 12:06:00,811.4939999999999,1139.44,5.722,2.925
2019-03-10 12:07:00,812.92,1142.38,5.848,2.525
2019-03-10 12:08:00,812.804,1142.09,5.92,2.375
2019-03-10 12:09:00,813.875,1143.67,5.723,2.088
2019-03-10 12:10:00,814.178,1144.61,5.599,4.487
2019-03-10 12:11:00,813.003,1143.28,5.442,3.125
2019-03-10 12:12:00,809.828,1138.82,5.292999999999999,3.275
2019-03-10 12:13:00,811.028,1138.51,5.319,3.7
2019-03-10 12:14:00,811.62,1137.56,5.2,3.263
2019-03-10 12:15:00,813.257,1141.42,4.95,3.563
2019-03-10 12:16:00,812.732,1139.91,4.852,3.838
2019-03-10 12:17:00,816.221,1145.98,4.89,3.05
2019-03-10 12:18:00,809.952,1135.46,4.974,2.675
2019-03-10 12:19:00,807.477,1136.44,4.9510000000000005,4.487
2019-03-10 12:20:00,802.6339999999999,1127.89,5.05,3.838
2019-03-10 12:21:00,799.2810000000001,1115.93,5.276,3.1
2019-03-10 12:22:00,799.818,1119.94,5.396,3.375
2019-03-10 12:23:00,790.1410000000001,1104.61,5.351,3.425
2019-03-10 12:24:00,808.2410000000001,1134.92,5.249,2.85
2019-03-10 12:25:00,814.028,1141.33,5.271,3.1
2019-03-10 12:26:00,801.087,1122.78,5.409,3.375
2019-03-10 12:27:00,783.1410000000001,1093.16,5.5,2.85
2019-03-10 12:28:00,801.49,1121.54,5.593999999999999,2.9130000000000003
2019-03-10 12:29:00,800.197,1126.77,5.624,3.513
2019-03-10 12:30:00,809.456,1139.53,5.555,3.625
2019-03-10 12:31:00,805.7180000000001,1129.97,5.486000000000001,3.488
2019-03-10 12:32:00,802.4810000000001,1127.64,5.6160000000000005,2.638
2019-03-10 12:33:00,809.243,1137.34,5.702999999999999,3.238
2019-03-10 12:34:00,809.342,1140.04,5.521,1.8130000000000002
2019-03-10 12:35:00,806.419,1139.24,5.457000000000001,3.213
2019-03-10 12:36:00,802.324,1134.44,5.446000000000001,3.213
2019-03-10 12:37:00,793.735,1121.59,5.479,3.925
2019-03-10 12:38:00,797.1,1126.2,5.678,3.388
2019-03-10 12:39:00,805.992,1141.38,5.763,2.063
2019-03-10 12:40:00,803.302,1138.41,5.736000000000001,2.7
